pitcher_name,pitcher_lefty,fastball_rate,sinker_rate,slider_rate,changeup_rate,knuckle_curve_rate,curveball_rate,cutter_rate,splitter_rate,other_rate
Cam Vieaux,True,0.4519230769230769,0.0,0.3701923076923077,0.1778846153846154,0.0,0.0,0.0,0.0,0.0
Camilo Doval,False,0.0,0.2568644818423383,0.433126660761736,0.0,0.0,0.0,0.3029229406554473,0.0,0.0070859167404783
Carl Edwards Jr.,False,0.6785009861932939,0.0,0.0,0.0956607495069033,0.0,0.2258382642998027,0.0,0.0,0.0
Carlos Carrasco,False,0.3498759305210918,0.1166253101736972,0.2423490488006617,0.2444168734491315,0.0,0.043424317617866,0.0,0.0,0.0033085194375516
Carlos Estevez,False,0.7034146341463414,0.0,0.1482926829268292,0.144390243902439,0.0,0.0,0.0,0.0,0.0039024390243902
Carlos Hernandez,False,0.4951076320939334,0.0029354207436399,0.1741682974559686,0.0,0.2211350293542074,0.0,0.0,0.1027397260273972,0.0039138943248532
Carlos Rodon,True,0.6117252931323283,0.0,0.3112227805695142,0.0197654941373534,0.0,0.057286432160804,0.0,0.0,0.0
Casey Lawrence,False,0.2188552188552188,0.1111111111111111,0.303030303030303,0.2861952861952861,0.0,0.0606060606060606,0.0202020202020202,0.0,0.0
Casey Mize,False,0.4911242603550296,0.0177514792899408,0.2485207100591716,0.0,0.1065088757396449,0.0,0.0,0.136094674556213,0.0
Chad Green,False,0.634703196347032,0.0045662100456621,0.0,0.0136986301369863,0.0,0.3470319634703196,0.0,0.0,0.0
Chad Kuhl,False,0.0248003362757461,0.4211853720050441,0.3656998738965952,0.0718789407313997,0.1147540983606557,0.0,0.0,0.0,0.001681378730559
Chad Smith,False,0.0,0.6617210682492581,0.3175074183976261,0.0207715133531157,0.0,0.0,0.0,0.0,0.0
Charlie Morton,False,0.3324128408698654,0.1073524335519502,0.0,0.0862961684501208,0.0,0.3803935105281325,0.0935450465999309,0.0,0.0
Chase Anderson,False,0.2596348884381338,0.1135902636916835,0.0851926977687626,0.2839756592292089,0.0,0.0770791075050709,0.1805273833671399,0.0,0.0
Chase De Jong,False,0.464346349745331,0.0025466893039049,0.2911714770797963,0.0101867572156196,0.0,0.2283531409168081,0.0,0.0,0.0033955857385398
Chase Silseth,False,0.4011976047904191,0.06187624750499,0.2155688622754491,0.0,0.0,0.0479041916167664,0.0,0.2734530938123752,0.0
Chasen Shreve,True,0.4439834024896265,0.0,0.1825726141078838,0.0,0.0,0.0,0.0,0.3651452282157676,0.0082987551867219
Chi Chi Gonzalez,False,0.3058510638297872,0.202127659574468,0.2792553191489361,0.151595744680851,0.0,0.0611702127659574,0.0,0.0,0.0
Chris Archer,False,0.3570229434806939,0.0,0.4432008953553441,0.1471740346950195,0.0,0.0526021264689423,0.0,0.0,0.0
Chris Bassitt,False,0.1309771309771309,0.3343728343728344,0.1628551628551628,0.0606375606375606,0.0,0.1389466389466389,0.1722106722106722,0.0,0.0
Chris Devenski,False,0.4356846473029045,0.0,0.1576763485477178,0.4024896265560166,0.0041493775933609,0.0,0.0,0.0,0.0
Chris Flexen,False,0.3942133815551537,0.0,0.0827305605786618,0.1604882459312839,0.0,0.0357142857142857,0.3232368896925859,0.0,0.0036166365280289
Chris Martin,False,0.4232558139534884,0.0883720930232558,0.041860465116279,0.0,0.0,0.0360465116279069,0.3151162790697674,0.091860465116279,0.0034883720930232
Chris Mazza,False,0.0437956204379562,0.2554744525547445,0.3211678832116788,0.0510948905109489,0.0,0.0,0.3284671532846715,0.0,0.0
Chris Paddack,False,0.5177111716621253,0.0,0.0381471389645776,0.2643051771117166,0.0,0.1798365122615803,0.0,0.0,0.0
Chris Sale,True,0.3627450980392157,0.0980392156862745,0.3235294117647059,0.2156862745098039,0.0,0.0,0.0,0.0,0.0
Chris Stratton,False,0.4293478260869565,0.0181159420289855,0.1911231884057971,0.0697463768115942,0.0,0.2880434782608695,0.0,0.0,0.0036231884057971
Cionel Perez,True,0.4453038674033149,0.1580110497237569,0.3922651933701657,0.0,0.0,0.0,0.0,0.0,0.0044198895027624
Clarke Schmidt,False,0.1599147121535181,0.2270788912579957,0.3752665245202559,0.0490405117270788,0.1801705756929637,0.0,0.0,0.0,0.0085287846481876
Clay Holmes,False,0.0010111223458038,0.7937310414560161,0.1961577350859454,0.0,0.0,0.0,0.0,0.0,0.0091001011122345
Clayton Kershaw,True,0.3995656894679696,0.004343105320304,0.4267100977198697,0.005971769815418,0.0,0.1634093376764386,0.0,0.0,0.0
Cody Morris,False,0.4455445544554455,0.0,0.0,0.1707920792079208,0.0,0.0693069306930693,0.3143564356435643,0.0,0.0
Cody Poteet,False,0.265625,0.109375,0.2165178571428571,0.3816964285714285,0.0,0.0267857142857142,0.0,0.0,0.0
Cody Stashak,False,0.4889867841409692,0.0,0.4933920704845815,0.0176211453744493,0.0,0.0,0.0,0.0,0.0
Cole Irvin,True,0.3585049580472921,0.2276887871853546,0.0003813882532418,0.1826849733028222,0.0,0.2063310450038138,0.0198321891685736,0.0,0.0045766590389016
Cole Ragans,True,0.4447592067988669,0.0,0.0,0.3286118980169972,0.0,0.0623229461756373,0.1643059490084986,0.0,0.0
Cole Sands,False,0.5008210180623974,0.0,0.0,0.0213464696223316,0.0,0.2266009852216748,0.0804597701149425,0.1707717569786535,0.0
Cole Sulser,False,0.492776886035313,0.0,0.102728731942215,0.3852327447833066,0.0,0.0128410914927768,0.0,0.0,0.0064205457463884
Cole Waites,False,0.7019230769230769,0.0,0.2980769230769231,0.0,0.0,0.0,0.0,0.0,0.0
Colin Holderman,False,0.0366132723112128,0.4622425629290618,0.4027459954233409,0.011441647597254,0.0,0.0022883295194508,0.0755148741418764,0.0,0.0091533180778032
Colin Poche,True,0.7759162303664922,0.0,0.0073298429319371,0.0,0.0,0.2167539267015706,0.0,0.0,0.0
Collin McHugh,False,0.0082568807339449,0.0,0.4807339449541284,0.0,0.0,0.0238532110091743,0.473394495412844,0.0,0.0137614678899082
Collin Snider,False,0.0018348623853211,0.4917431192660551,0.4899082568807339,0.0165137614678899,0.0,0.0,0.0,0.0,0.0
Collin Wiles,False,0.1558441558441558,0.1753246753246753,0.0974025974025974,0.0324675324675324,0.0,0.1233766233766233,0.4155844155844156,0.0,0.0
Connor Brogdon,False,0.3197183098591549,0.0,0.0,0.4323943661971831,0.0,0.0,0.2478873239436619,0.0,0.0
Connor Overton,False,0.2132196162046908,0.2771855010660981,0.1961620469083155,0.1876332622601279,0.0,0.1257995735607676,0.0,0.0,0.0
Connor Seabold,False,0.5353260869565217,0.0,0.2201086956521739,0.2038043478260869,0.0,0.0407608695652173,0.0,0.0,0.0
Corbin Burnes,False,0.0048869883934025,0.0665852168601099,0.0916310323762981,0.0983506414172266,0.0,0.1841783750763592,0.5543677458766035,0.0,0.0
Corbin Martin,False,0.5477855477855478,0.0,0.1118881118881118,0.1655011655011655,0.0,0.1748251748251748,0.0,0.0,0.0
Corey Kluber,False,0.0146699266503667,0.2677261613691931,0.0,0.1030969845150774,0.0,0.2726161369193154,0.3418907905460472,0.0,0.0
Corey Knebel,False,0.688667496886675,0.0,0.0298879202988792,0.0,0.2665006226650062,0.0,0.0,0.0,0.0149439601494396
Cory Abbott,False,0.5088757396449705,0.0,0.2686390532544379,0.0,0.2224852071005917,0.0,0.0,0.0,0.0
Craig Kimbrel,False,0.680184331797235,0.0,0.0,0.0,0.312442396313364,0.0,0.0,0.0,0.0073732718894009
Craig Stammen,False,0.0057061340941512,0.5392296718972895,0.122681883024251,0.0271041369472182,0.0841654778887303,0.0,0.2211126961483595,0.0,0.0
Cristian Javier,False,0.5990602975724354,0.0,0.2764291307752545,0.0411119812059514,0.0833985904463586,0.0,0.0,0.0,0.0
Cristopher Sanchez,True,0.0,0.6066066066066066,0.1876876876876876,0.1996996996996997,0.0,0.0,0.0,0.0,0.006006006006006
DL Hall,True,0.5204460966542751,0.0,0.2156133828996282,0.2044609665427509,0.0,0.0594795539033457,0.0,0.0,0.0
Dakota Hudson,False,0.2023968042609853,0.3533067021748779,0.2676431424766977,0.0412782956058588,0.0,0.1353750554815801,0.0,0.0,0.0
Dallas Keuchel,True,0.0640478223740392,0.4380871050384287,0.0794192997438087,0.2613151152860802,0.0,0.0,0.1520068317677199,0.0,0.0051238257899231
Damon Jones,True,0.6285714285714286,0.0,0.3619047619047619,0.0,0.0,0.0095238095238095,0.0,0.0,0.0
Dane Dunning,False,0.0011773940345368,0.3999215070643642,0.2786499215070643,0.2017268445839874,0.0,0.0,0.1185243328100471,0.0,0.0
Daniel Bard,False,0.0282131661442006,0.5193312434691745,0.4242424242424242,0.0240334378265412,0.0,0.0,0.0,0.0,0.0041797283176593
Daniel Castano,True,0.121317157712305,0.0606585788561525,0.2807625649913345,0.1282495667244367,0.0,0.0,0.4090121317157712,0.0,0.0
Daniel Hudson,False,0.5221674876847291,0.0246305418719211,0.4187192118226601,0.0344827586206896,0.0,0.0,0.0,0.0,0.0
Daniel Lynch,True,0.43061809250921,0.0306999590667212,0.3029062627916496,0.1817437576749897,0.0507572656569791,0.0,0.0,0.0,0.0032746623004502
Daniel Mengden,False,0.2941176470588235,0.0,0.0084033613445378,0.1932773109243697,0.0,0.1764705882352941,0.3277310924369748,0.0,0.0
Daniel Norris,True,0.341046277665996,0.079476861167002,0.2837022132796781,0.2796780684104628,0.0,0.0150905432595573,0.0,0.0,0.0010060362173038
Danny Coulombe,True,0.3155555555555555,0.0533333333333333,0.2844444444444444,0.1955555555555555,0.0,0.1511111111111111,0.0,0.0,0.0
Danny Young,True,0.0,0.4126984126984127,0.5634920634920635,0.0238095238095238,0.0,0.0,0.0,0.0,0.0
Dany Jimenez,False,0.3695652173913043,0.0,0.6014492753623188,0.0,0.0,0.0,0.0054347826086956,0.0,0.0235507246376811
Darren O'Day,False,0.4307692307692308,0.0846153846153846,0.4717948717948718,0.0,0.0,0.0,0.0,0.0,0.0128205128205128
Darwinzon Hernandez,True,0.6098901098901099,0.0,0.2582417582417582,0.0,0.0,0.1318681318681318,0.0,0.0,0.0
Daulton Jefferies,False,0.1178396072013093,0.3436988543371522,0.0,0.1996726677577741,0.0,0.1358428805237315,0.2029459901800327,0.0,0.0
Dauri Moreta,False,0.3014586709886548,0.2495948136142625,0.2382495948136142,0.2042139384116693,0.0,0.0,0.0,0.0,0.006482982171799
David Bednar,False,0.5305882352941177,0.0011764705882352,0.0,0.0,0.0,0.2917647058823529,0.0,0.1670588235294117,0.0094117647058823
David McKay,False,0.0,0.6148148148148148,0.1111111111111111,0.0,0.0,0.2518518518518518,0.0222222222222222,0.0,0.0
David Peterson,True,0.3784355179704017,0.1168076109936575,0.2906976744186046,0.1622621564482029,0.0,0.0496828752642706,0.0,0.0,0.0021141649048625
David Phelps,False,0.2927888792354474,0.1225021720243266,0.0,0.0747176368375325,0.2641181581233709,0.0,0.2458731537793223,0.0,0.0
David Price,True,0.4162520729684908,0.2487562189054726,0.0,0.1061359867330016,0.0414593698175787,0.0,0.175787728026534,0.0,0.011608623548922
David Robertson,False,0.0,0.0,0.2208646616541353,0.0,0.2678571428571428,0.0,0.506578947368421,0.0,0.0046992481203007
Davis Martin,False,0.4593301435406698,0.0,0.3224880382775119,0.108133971291866,0.0,0.1043062200956937,0.0,0.0,0.0057416267942583
Dean Kremer,False,0.3335120643431635,0.07828418230563,0.0,0.15656836461126,0.0,0.1211796246648793,0.310455764075067,0.0,0.0
Dennis Santana,False,0.0723618090452261,0.3879396984924623,0.4030150753768844,0.1326633165829145,0.0,0.0,0.0,0.0,0.0040201005025125
Denyi Reyes,False,0.4358974358974359,0.0,0.3162393162393162,0.1538461538461538,0.0,0.094017094017094,0.0,0.0,0.0
Dereck Rodriguez,False,0.3689320388349514,0.0194174757281553,0.0,0.0776699029126213,0.0,0.174757281553398,0.3203883495145631,0.0,0.0388349514563106
Derek Law,False,0.0795454545454545,0.1534090909090909,0.1164772727272727,0.0284090909090909,0.0,0.1278409090909091,0.4943181818181818,0.0,0.0
Devin Smeltzer,True,0.391496899911426,0.0088573959255978,0.0655447298494242,0.2568644818423383,0.0,0.1806908768821966,0.0965456155890168,0.0,0.0
Devin Williams,False,0.3766355140186916,0.0,0.0,0.5794392523364486,0.0,0.0,0.0420560747663551,0.0,0.0018691588785046
Diego Castillo,False,0.0547147846332945,0.3038416763678696,0.6181606519208381,0.0,0.0,0.0,0.0,0.0,0.0232828870779976
Dillon Peters,True,0.2334384858044164,0.2697160883280757,0.1104100946372239,0.2413249211356466,0.0,0.1451104100946372,0.0,0.0,0.0
Dillon Tate,False,0.0082872928176795,0.5,0.2486187845303867,0.2357274401473296,0.0,0.0,0.0,0.0,0.007366482504604
Dinelson Lamet,False,0.4554794520547945,0.0034246575342465,0.541095890410959,0.0,0.0,0.0,0.0,0.0,0.0
Domingo Acevedo,False,0.4142997061704211,0.0117531831537708,0.3408423114593535,0.21743388834476,0.0,0.0,0.0,0.0,0.0156709108716944
Domingo German,False,0.272895467160037,0.122109158186864,0.0,0.2321924144310823,0.0,0.3728029602220166,0.0,0.0,0.0
Domingo Tapia,False,0.2493150684931507,0.4301369863013699,0.1534246575342465,0.1616438356164383,0.0,0.0,0.0,0.0,0.0054794520547945
Dominic Leone,False,0.3625592417061611,0.0011848341232227,0.3495260663507109,0.0,0.0,0.0,0.2654028436018957,0.0,0.0213270142180094
Drew Carlton,False,0.2583333333333333,0.3666666666666666,0.2,0.175,0.0,0.0,0.0,0.0,0.0
Drew Hutchison,False,0.4112308564946114,0.1140102098695405,0.370391378332388,0.1020986954055587,0.0,0.0,0.0,0.0,0.0022688598979013
Drew Rasmussen,False,0.3541666666666667,0.0388888888888888,0.2333333333333333,0.0,0.0,0.0449074074074074,0.3287037037037037,0.0,0.0
Drew Smith,False,0.5243589743589744,0.0012820512820512,0.3551282051282051,0.0551282051282051,0.0,0.0641025641025641,0.0,0.0,0.0
Drew Smyly,True,0.0,0.3511576626240353,0.0,0.0033076074972436,0.4079382579933848,0.0,0.1874310915104741,0.0,0.0501653803748621
Drew Steckenrider,False,0.6503496503496503,0.0,0.0314685314685314,0.2342657342657342,0.0,0.0839160839160839,0.0,0.0,0.0
Drew VerHagen,False,0.2151300236406619,0.2387706855791962,0.2174940898345153,0.1560283687943262,0.0,0.1323877068557919,0.0307328605200945,0.0,0.0094562647754137
Drey Jameson,False,0.3441734417344173,0.2791327913279133,0.2493224932249322,0.084010840108401,0.0,0.043360433604336,0.0,0.0,0.0
Duane Underwood Jr.,False,0.1164179104477611,0.2606965174129353,0.0,0.217910447761194,0.0,0.1333333333333333,0.2676616915422886,0.0,0.0039800995024875
Dusten Knight,False,0.2040816326530612,0.0,0.0,0.3673469387755102,0.0,0.096938775510204,0.3112244897959184,0.0,0.0204081632653061
Dustin May,False,0.229957805907173,0.2890295358649789,0.0,0.0569620253164556,0.0,0.2109704641350211,0.2130801687763713,0.0,0.0
Dylan Bundy,False,0.3967889908256881,0.0701834862385321,0.2399082568807339,0.1871559633027523,0.0,0.1059633027522935,0.0,0.0,0.0
Dylan Cease,False,0.39744,0.0096,0.42816,0.024,0.1392,0.0,0.0,0.0,0.0016
Dylan Coleman,False,0.5634517766497462,0.0126903553299492,0.4230118443316413,0.0,0.0,0.0,0.0,0.0,0.0008460236886632
Dylan Floro,False,0.2637614678899082,0.360091743119266,0.216743119266055,0.1490825688073394,0.0,0.0,0.0,0.0,0.0103211009174311
Dylan Lee,True,0.4525065963060686,0.0,0.4749340369393139,0.0672823218997361,0.0,0.0,0.0,0.0,0.0052770448548812
Eduard Bazardo,False,0.3135593220338983,0.1440677966101695,0.4449152542372881,0.097457627118644,0.0,0.0,0.0,0.0,0.0
Eduardo Rodriguez,True,0.3635125936010892,0.1878829135466303,0.0401633764465622,0.1620149761742682,0.0,0.0,0.2464261402314499,0.0,0.0
Edward Cabrera,False,0.2016460905349794,0.1111111111111111,0.1522633744855967,0.3267489711934156,0.0,0.2082304526748971,0.0,0.0,0.0
Edwin Diaz,False,0.4163090128755364,0.0010729613733905,0.5783261802575107,0.0,0.0,0.0,0.0,0.0,0.0042918454935622
Edwin Uceta,False,0.0102739726027397,0.541095890410959,0.0034246575342465,0.2705479452054795,0.0,0.1746575342465753,0.0,0.0,0.0
Eli Morgan,False,0.551622418879056,0.0,0.1583087512291052,0.2782694198623402,0.0,0.0108161258603736,0.0009832841691248,0.0,0.0
Elieser Hernandez,False,0.4294813466787989,0.0727934485896269,0.359417652411283,0.1346678798908098,0.0,0.0,0.0,0.0,0.0036396724294813
Elvin Rodriguez,False,0.5223048327137546,0.0130111524163568,0.2267657992565055,0.1282527881040892,0.0,0.1022304832713754,0.0,0.0,0.0074349442379182
Elvis Peguero,False,0.0,0.3733766233766233,0.6266233766233766,0.0,0.0,0.0,0.0,0.0,0.0
Emilio Pagan,False,0.5154457193292145,0.0,0.0203000882612533,0.0,0.0,0.0247131509267431,0.1871138570167696,0.2453662842012356,0.0070609002647837
Emmanuel Clase,False,0.0215285252960172,0.0,0.3778256189451022,0.0,0.0,0.0,0.5920344456404736,0.0,0.0086114101184068
Enyel De Los Santos,False,0.6011764705882353,0.0,0.2823529411764706,0.1105882352941176,0.0,0.0,0.0011764705882352,0.0,0.0047058823529411
Erasmo Ramirez,False,0.0469522240527182,0.3920922570016474,0.0016474464579901,0.0345963756177924,0.0,0.0658978583196046,0.4555189456342668,0.0,0.0032948929159802
Eric Lauer,True,0.4390881913303438,0.0,0.1752615844544095,0.03101644245142,0.0,0.1603139013452914,0.1943198804185351,0.0,0.0
Eric Stout,True,0.3458149779735683,0.0,0.4691629955947136,0.1211453744493392,0.0,0.0550660792951541,0.0,0.0,0.0088105726872246
Erich Uelmen,False,0.3146551724137931,0.3038793103448275,0.2909482758620689,0.0883620689655172,0.0,0.0,0.0,0.0,0.0021551724137931
Erick Fedde,False,0.0,0.4008264462809917,0.0,0.0359504132231404,0.0,0.2871900826446281,0.2760330578512396,0.0,0.0
Erik Swanson,False,0.546485260770975,0.0,0.1972789115646258,0.0,0.0,0.0,0.0,0.2528344671201814,0.0034013605442176
Ethan Roberts,False,0.0056497175141242,0.0,0.2598870056497175,0.0,0.0,0.0621468926553672,0.672316384180791,0.0,0.0
Ethan Small,True,0.5303030303030303,0.0,0.0378787878787878,0.4318181818181818,0.0,0.0,0.0,0.0,0.0
Evan Lee,True,0.5212121212121212,0.0,0.0,0.0606060606060606,0.0,0.4181818181818181,0.0,0.0,0.0
Evan Phillips,False,0.1887810140237324,0.099244875943905,0.4401294498381877,0.0,0.0,0.0,0.267529665587918,0.0,0.0043149946062567
Felix Bautista,False,0.6124497991967871,0.0,0.1224899598393574,0.0,0.0,0.0,0.0,0.2640562248995984,0.001004016064257
Fernando Cruz,False,0.2423076923076923,0.0192307692307692,0.4461538461538462,0.0,0.0,0.0,0.0,0.2923076923076923,0.0
Foster Griffin,True,0.2432432432432432,0.0,0.0,0.1351351351351351,0.0,0.1711711711711711,0.4504504504504504,0.0,0.0
Framber Valdez,True,0.0364479787939032,0.4897282968853545,0.0,0.0904572564612326,0.0,0.2803180914512923,0.1030483764082173,0.0,0.0
Francisco Perez,True,0.6292682926829268,0.0,0.3414634146341463,0.0195121951219512,0.0,0.0097560975609756,0.0,0.0,0.0
Frankie Montas,False,0.2838184931506849,0.2204623287671233,0.1519691780821918,0.0,0.0,0.0,0.0860445205479452,0.2538527397260274,0.0038527397260273
Freddy Peralta,False,0.549150036954915,0.0,0.1818181818181818,0.1042128603104212,0.0,0.1648189209164819,0.0,0.0,0.0
Gabe Speier,True,0.2508710801393728,0.313588850174216,0.4041811846689895,0.0313588850174216,0.0,0.0,0.0,0.0,0.0
Garrett Cleavinger,True,0.3791044776119402,0.1522388059701492,0.4208955223880597,0.0029850746268656,0.0,0.044776119402985,0.0,0.0,0.0
Garrett Hill,False,0.3974484789008832,0.1952894995093228,0.1884200196270853,0.1157998037291462,0.1030421982335623,0.0,0.0,0.0,0.0
Garrett Richards,False,0.2485875706214689,0.0042372881355932,0.3771186440677966,0.3474576271186441,0.0,0.0225988700564971,0.0,0.0,0.0
Garrett Whitlock,False,0.0291595197255574,0.5926243567753001,0.1801029159519725,0.1981132075471698,0.0,0.0,0.0,0.0,0.0
Gavin Hollowell,False,0.2587412587412587,0.2797202797202797,0.3986013986013986,0.0209790209790209,0.0,0.0,0.0419580419580419,0.0,0.0
Genesis Cabrera,True,0.3378016085790885,0.1729222520107238,0.0093833780160857,0.1742627345844504,0.0,0.292225201072386,0.0,0.0,0.0134048257372654
George Kirby,False,0.4541108986615679,0.1218929254302103,0.0893881453154875,0.0798279158699808,0.0,0.132887189292543,0.1218929254302103,0.0,0.0
German Marquez,False,0.2979922507925326,0.242338851708348,0.2085241282141599,0.0302923564635435,0.220852412821416,0.0,0.0,0.0,0.0
Gerrit Cole,False,0.5186316432498472,0.0,0.225717776420281,0.0843005497861942,0.1078191814294441,0.0,0.0635308491142333,0.0,0.0
Giovanny Gallegos,False,0.4777777777777778,0.0,0.4707070707070707,0.0494949494949494,0.0,0.0,0.0,0.0,0.002020202020202
Glenn Otto,False,0.2332884701659937,0.2611036339165545,0.275459847465231,0.0807537012113055,0.1493943472409152,0.0,0.0,0.0,0.0
Graham Ashcraft,False,0.0,0.2142045454545454,0.2704545454545454,0.0068181818181818,0.0,0.0,0.50625,0.0,0.0022727272727272
Greg Weissert,False,0.1505376344086021,0.3817204301075269,0.3655913978494624,0.1021505376344086,0.0,0.0,0.0,0.0,0.0
Gregory Soto,True,0.3173598553345388,0.4538878842676311,0.2151898734177215,0.0099457504520795,0.0,0.0,0.0,0.0,0.0036166365280289
Griffin Jax,False,0.3330486763450043,0.0017079419299743,0.4790777113578138,0.1349274124679761,0.0,0.0418445772843723,0.0008539709649871,0.0,0.0085397096498719
Hansel Robles,False,0.4929577464788732,0.0070422535211267,0.3262910798122065,0.1643192488262911,0.0,0.0,0.0,0.0,0.0093896713615023
Hanser Alberto,False,0.993421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006578947368421
Hayden Wesneski,False,0.2580645161290322,0.2237903225806451,0.3185483870967742,0.0766129032258064,0.0,0.0,0.1209677419354838,0.0,0.002016129032258
Heath Hembree,False,0.5111111111111111,0.0,0.4395061728395061,0.0,0.0,0.0296296296296296,0.0049382716049382,0.0,0.0148148148148148
Hector Neris,False,0.4094955489614243,0.2156280909990108,0.0662710187932739,0.0,0.0,0.0,0.0,0.3086053412462908,0.0
Hirokazu Sawamura,False,0.4806110458284371,0.0035252643948296,0.1351351351351351,0.0,0.0,0.0,0.0,0.3689776733254994,0.0117508813160987
Hoby Milner,True,0.041360294117647,0.4283088235294117,0.0,0.203125,0.0,0.3272058823529412,0.0,0.0,0.0
Huascar Brazoban,False,0.231496062992126,0.0960629921259842,0.0,0.2503937007874016,0.0,0.0,0.415748031496063,0.0,0.0062992125984251
Huascar Ynoa,False,0.5238095238095238,0.0068027210884353,0.3605442176870748,0.1088435374149659,0.0,0.0,0.0,0.0,0.0
Humberto Castellanos,False,0.0989304812834224,0.3235294117647059,0.2606951871657754,0.1042780748663101,0.0,0.212566844919786,0.0,0.0,0.0
Hunter Brown,False,0.5242718446601942,0.0064724919093851,0.1326860841423948,0.0,0.313915857605178,0.0,0.0,0.0226537216828478,0.0
Hunter Gaddis,False,0.5321637426900585,0.0,0.0,0.1695906432748538,0.0,0.0643274853801169,0.2339181286549707,0.0,0.0
Hunter Greene,False,0.538570752484619,0.0,0.4098438239469948,0.0515854235683861,0.0,0.0,0.0,0.0,0.0
Hunter Harvey,False,0.7700453857791225,0.0090771558245083,0.0045385779122541,0.0,0.0,0.0665658093797276,0.0,0.1497730711043872,0.0
Hunter Strickland,False,0.4941069809610154,0.0725294650951949,0.3825929283771532,0.0317316409791477,0.0,0.0,0.0,0.0,0.0190389845874886
Hyun Jin Ryu,True,0.4177215189873418,0.0,0.0,0.2379746835443038,0.0,0.210126582278481,0.1341772151898734,0.0,0.0
Ian Anderson,False,0.4793017456359102,0.0004987531172069,0.0,0.3336658354114713,0.0,0.1865336658354114,0.0,0.0,0.0
Ian Gibaut,False,0.4366998577524893,0.0,0.22475106685633,0.1137980085348506,0.0,0.0,0.22475106685633,0.0,0.0
Ian Kennedy,False,0.8036739380022963,0.0,0.0,0.105625717566016,0.0574052812858783,0.0,0.0218140068886337,0.0,0.0114810562571756
J.B. Wendelken,False,0.4672131147540984,0.1352459016393442,0.2254098360655737,0.1618852459016393,0.0,0.0102459016393442,0.0,0.0,0.0
J.P. Feyereisen,False,0.4447674418604651,0.0,0.2906976744186046,0.2645348837209302,0.0,0.0,0.0,0.0,0.0
JP Sears,True,0.564173591874423,0.0,0.2622345337026777,0.1698984302862419,0.0,0.0,0.0,0.0,0.0036934441366574
JT Brubaker,False,0.0592188156236875,0.4191516169676606,0.3103737925241495,0.0508189836203275,0.0,0.1604367912641747,0.0,0.0,0.0
JT Chargois,False,0.029940119760479,0.5868263473053892,0.3832335329341317,0.0,0.0,0.0,0.0,0.0,0.0
Jack Flaherty,False,0.4833836858006042,0.0589123867069486,0.2522658610271903,0.0075528700906344,0.1646525679758308,0.0,0.0332326283987915,0.0,0.0
Jackson Kowar,False,0.4662379421221865,0.0,0.1061093247588424,0.427652733118971,0.0,0.0,0.0,0.0,0.0
Jackson Stephens,False,0.359375,0.2114583333333333,0.034375,0.0947916666666666,0.0,0.2833333333333333,0.0,0.0,0.0166666666666666
Jackson Tetreault,False,0.5780821917808219,0.0,0.0,0.0273972602739726,0.0,0.0767123287671232,0.3178082191780822,0.0,0.0
Jacob Barnes,False,0.4792243767313019,0.0,0.0969529085872576,0.0,0.0,0.0,0.4238227146814404,0.0,0.0
Jacob Lemoine,False,0.1026490066225165,0.5662251655629139,0.2450331125827814,0.0728476821192053,0.0,0.0,0.0,0.0,0.0132450331125827
